order_id,vendor_id,order_date,item_count,gross_order_value,delivery_fee,discount_amount,is_cancelled,payment_method,customer_id,net_order_value,affordability_score
ORD0043095,V00807,2023-07-29,4,76.23,3.89,11.44,0,card,C004281,64.79,0.365
ORD0043096,V00887,2024-08-23,2,103.79,1.8,6.55,0,card,C004480,97.24,0.135
ORD0043097,V00691,2024-06-22,6,74.05,2.94,1.83,0,cash,C002597,72.22,0.383
ORD0043098,V00332,2023-06-03,2,56.73,5.15,2.52,0,card,C003271,54.21,0.527
ORD0043099,V00562,2023-10-05,5,89.72,5.26,4.47,0,card,C010750,85.25,0.252
ORD0043100,V00519,2023-12-04,4,15.59,4.08,7.51,0,wallet,C005643,8.08,0.87
ORD0043101,V00511,2024-10-15,2,116.03,4.05,10.83,0,card,C009419,105.2,0.033
ORD0043102,V00612,2024-11-27,4,43.92,3.14,3.66,0,cash,C008678,40.26,0.634
ORD0043103,V00593,2023-12-02,1,28.05,4.74,10.59,0,wallet,C011835,17.46,0.766
ORD0043104,V00241,2023-08-31,6,115.29,1.68,12.85,0,cash,C010384,102.44,0.039
ORD0043105,V00836,2024-06-22,7,5.59,5.79,3.59,0,card,C011824,2.0,0.953
ORD0043106,V00181,2023-04-18,4,95.59,1.46,14.91,0,card,C006252,80.68,0.203
ORD0043107,V00293,2024-01-19,5,53.23,4.71,12.84,0,card,C004454,40.39,0.556
ORD0043108,V00993,2023-03-28,5,98.25,4.74,2.85,0,card,C008426,95.4,0.181
ORD0043109,V00083,2024-07-02,3,103.8,4.83,0.23,0,wallet,C004479,103.57,0.135
ORD0043110,V00566,2023-06-10,6,41.23,3.55,13.86,0,card,C000463,27.37,0.656
ORD0043111,V00090,2024-05-12,1,107.27,0.19,1.89,0,card,C011315,105.38,0.106
ORD0043112,V00439,2023-05-29,1,118.84,4.05,9.27,0,card,C011888,109.57,0.01
ORD0043113,V00715,2024-11-25,4,114.13,1.84,7.65,0,wallet,C012790,106.48,0.049
ORD0043114,V00543,2023-07-12,5,65.77,5.95,4.99,0,card,C009565,60.78,0.452
ORD0043115,V00193,2024-06-11,5,28.01,1.7,13.78,0,card,C003044,14.23,0.767
ORD0043116,V00488,2023-05-22,5,97.87,1.93,11.14,0,wallet,C011246,86.73,0.184
ORD0043117,V00612,2024-03-23,7,113.28,1.64,1.79,0,card,C012657,111.49,0.056
ORD0043118,V00349,2023-10-09,1,115.58,3.93,9.53,0,cash,C007730,106.05,0.037
ORD0043119,V00089,2023-05-15,5,105.31,2.02,13.31,0,card,C000480,92.0,0.122
ORD0043120,V00955,2024-08-23,3,29.7,4.31,11.2,0,card,C014430,18.5,0.752
ORD0043121,V00123,2023-12-30,2,79.25,2.06,4.15,0,card,C002380,75.1,0.34
ORD0043122,V00374,2023-04-11,5,111.1,5.59,12.7,0,cash,C009451,98.4,0.074
ORD0043123,V00047,2024-05-31,3,61.03,1.55,13.16,0,card,C000663,47.87,0.491
ORD0043124,V00433,2023-12-18,3,98.9,1.75,10.69,0,wallet,C013231,88.21,0.176
ORD0043125,V00146,2023-07-09,2,17.03,2.57,13.82,0,card,C007940,3.21,0.858
ORD0043126,V00003,2024-01-07,1,93.75,5.74,2.52,1,wallet,C014865,91.23,0.219
ORD0043127,V00530,2024-01-09,5,12.45,0.75,3.05,0,card,C006106,9.4,0.896
ORD0043128,V00314,2024-10-24,6,68.46,2.95,11.29,0,card,C004189,57.17,0.429
ORD0043129,V00327,2024-04-23,3,54.25,2.87,10.12,0,card,C002375,44.13,0.548
ORD0043130,V00988,2024-12-03,3,26.09,4.42,14.87,0,card,C013043,11.22,0.783
ORD0043131,V00081,2024-03-04,7,55.26,1.99,7.62,0,cash,C013572,47.64,0.539
ORD0043132,V00153,2024-06-24,2,87.77,1.97,3.29,0,card,C002506,84.48,0.269
ORD0043133,V00402,2024-06-22,6,92.57,2.82,14.07,1,card,C014691,78.5,0.229
ORD0043134,V00820,2024-11-08,3,111.0,3.03,9.48,0,wallet,C010494,101.52,0.075
ORD0043135,V00488,2023-03-23,5,85.2,1.32,7.18,0,wallet,C004320,78.02,0.29
ORD0043136,V00811,2023-12-11,1,119.58,3.57,11.22,0,wallet,C009084,108.36,0.003
ORD0043137,V00067,2023-12-13,3,37.92,0.51,6.16,0,cash,C009550,31.76,0.684
ORD0043138,V00089,2024-08-28,1,22.78,2.88,9.4,1,card,C009052,13.38,0.81
ORD0043139,V00135,2023-02-12,3,16.2,2.14,14.6,0,card,C000606,1.6,0.865
ORD0043140,V00879,2023-09-07,3,72.23,4.97,12.37,0,wallet,C001486,59.86,0.398
ORD0043141,V00202,2023-02-24,5,44.83,1.46,13.65,0,card,C004935,31.18,0.626
ORD0043142,V00428,2024-06-09,1,28.38,4.57,5.2,1,card,C007597,23.18,0.763
ORD0043143,V00940,2023-05-07,6,29.49,2.85,3.64,0,card,C006339,25.85,0.754
ORD0043144,V00179,2024-08-11,4,44.9,5.39,10.06,0,wallet,C008862,34.84,0.626
ORD0043145,V00339,2024-03-09,5,83.91,2.7,3.43,0,cash,C009447,80.48,0.301
ORD0043146,V00079,2024-09-27,1,74.17,4.44,11.46,0,cash,C009013,62.71,0.382
ORD0043147,V00597,2023-12-03,1,96.15,0.28,10.1,1,card,C012706,86.05,0.199
ORD0043148,V00533,2023-11-07,1,41.57,4.36,11.98,0,wallet,C013926,29.59,0.654
ORD0043149,V00378,2023-09-26,7,87.14,4.44,13.36,0,card,C013352,73.78,0.274
ORD0043150,V00165,2024-05-28,4,105.04,1.09,0.56,0,wallet,C003394,104.48,0.125
ORD0043151,V00540,2024-04-09,5,101.41,1.97,8.42,0,card,C013515,92.99,0.155
ORD0043152,V00749,2024-02-01,7,80.79,2.97,4.57,0,card,C006581,76.22,0.327
ORD0043153,V00800,2023-04-16,4,102.69,5.22,7.2,0,card,C003117,95.49,0.144
ORD0043154,V00697,2024-11-22,3,15.15,1.66,7.42,0,card,C010608,7.73,0.874
ORD0043155,V00937,2023-12-13,2,59.88,3.37,9.92,0,wallet,C011029,49.96,0.501
ORD0043156,V00822,2023-01-16,4,37.28,1.92,6.45,0,card,C009942,30.83,0.689
ORD0043157,V00155,2024-12-26,3,61.25,1.65,14.15,0,cash,C012360,47.1,0.49
ORD0043158,V00123,2023-10-29,4,19.56,4.32,12.57,0,card,C001766,6.99,0.837
ORD0043159,V00599,2024-06-08,1,17.72,2.77,11.79,0,card,C005503,5.93,0.852
ORD0043160,V00202,2024-07-21,2,17.66,2.81,12.69,0,wallet,C014673,4.97,0.853
ORD0043161,V00040,2023-10-16,2,15.55,3.25,2.69,0,wallet,C010205,12.86,0.87
ORD0043162,V00169,2024-08-22,6,61.07,4.49,14.6,0,wallet,C006417,46.47,0.491
ORD0043163,V00070,2023-04-28,3,18.74,3.09,8.31,0,card,C005851,10.43,0.844
ORD0043164,V00792,2024-12-31,7,101.52,1.24,3.72,0,card,C012528,97.8,0.154
ORD0043165,V00914,2023-11-30,7,37.99,4.36,8.12,0,card,C008348,29.87,0.683
ORD0043166,V00330,2023-02-01,6,115.18,5.69,2.35,0,card,C006148,112.83,0.04
ORD0043167,V00440,2024-06-06,4,70.23,3.71,12.3,0,card,C006826,57.93,0.415
ORD0043168,V00399,2024-08-08,4,77.83,5.68,5.98,0,cash,C011095,71.85,0.351
ORD0043169,V00493,2023-05-20,7,76.6,2.98,13.25,0,card,C008599,63.35,0.362
ORD0043170,V00354,2024-11-01,4,43.33,1.94,1.24,0,card,C011804,42.09,0.639
ORD0043171,V00328,2023-09-19,3,105.01,0.28,5.65,0,card,C001748,99.36,0.125
ORD0043172,V00498,2023-10-23,4,119.15,5.09,3.74,0,card,C004476,115.41,0.007
ORD0043173,V00419,2024-02-21,2,23.59,1.15,10.3,0,card,C000886,13.29,0.803
ORD0043174,V00503,2024-12-29,2,61.59,2.21,12.21,0,wallet,C012784,49.38,0.487
ORD0043175,V00539,2023-10-25,5,62.88,4.44,0.75,0,cash,C004039,62.13,0.476
ORD0043176,V00345,2023-02-12,4,94.98,3.4,3.88,0,card,C013679,91.1,0.208
ORD0043177,V00643,2023-09-01,4,54.5,3.37,9.14,0,card,C004443,45.36,0.546
ORD0043178,V00789,2023-12-07,6,82.89,1.14,1.79,0,cash,C008828,81.1,0.309
ORD0043179,V00377,2023-01-28,2,46.25,5.44,2.73,0,card,C013932,43.52,0.615
ORD0043180,V00295,2024-03-30,2,12.13,0.43,13.54,0,wallet,C004132,-1.41,0.899
ORD0043181,V00288,2024-02-27,1,57.87,1.54,5.8,0,card,C014542,52.07,0.518
ORD0043182,V00254,2024-09-01,1,91.79,0.77,10.6,0,card,C005577,81.19,0.235
ORD0043183,V00434,2024-01-05,5,79.46,0.02,10.91,0,card,C004542,68.55,0.338
ORD0043184,V00501,2023-12-21,2,65.52,1.03,12.12,0,card,C005315,53.4,0.454
ORD0043185,V00085,2023-12-27,5,110.05,2.07,6.97,0,card,C003960,103.08,0.083
ORD0043186,V00521,2024-09-07,4,60.41,0.78,3.95,1,card,C006904,56.46,0.497
ORD0043187,V00562,2024-12-15,4,46.69,1.98,5.67,0,cash,C007450,41.02,0.611
ORD0043188,V00513,2023-08-04,2,50.57,4.73,11.48,0,card,C009285,39.09,0.579
ORD0043189,V00516,2024-01-13,3,88.23,1.18,2.46,0,cash,C013384,85.77,0.265
ORD0043190,V00516,2023-12-07,5,42.83,0.19,10.1,0,cash,C014480,32.73,0.643
ORD0043191,V00497,2024-06-04,3,78.62,5.2,6.41,0,card,C013809,72.21,0.345
ORD0043192,V00602,2024-06-07,4,49.37,1.68,3.49,0,card,C003085,45.88,0.589
ORD0043193,V00162,2023-03-21,6,71.21,0.64,11.38,0,wallet,C010682,59.83,0.407
ORD0043194,V00667,2023-03-05,7,31.41,2.56,5.62,0,card,C012379,25.79,0.738
ORD0043195,V00527,2024-06-03,5,27.86,1.68,13.85,0,card,C002824,14.01,0.768
ORD0043196,V00365,2024-12-29,4,67.15,3.33,7.98,0,wallet,C014862,59.17,0.44
ORD0043197,V00544,2023-05-18,1,35.84,5.6,1.03,0,cash,C006826,34.81,0.701
ORD0043198,V00425,2024-11-10,2,16.28,1.04,11.18,0,card,C003114,5.1,0.864
ORD0043199,V00967,2023-06-06,1,35.37,5.59,14.37,0,wallet,C003570,21.0,0.705
ORD0043200,V00957,2024-04-02,7,50.43,4.79,10.85,0,card,C004270,39.58,0.58
ORD0043201,V00575,2024-03-25,7,41.66,3.82,0.3,0,card,C005646,41.36,0.653
ORD0043202,V00957,2023-12-04,5,74.92,3.1,10.47,0,card,C011181,64.45,0.376
ORD0043203,V00364,2023-11-04,1,46.12,3.31,14.82,0,card,C007290,31.3,0.616
ORD0043204,V00108,2024-04-02,6,27.04,1.8,14.48,1,card,C000954,12.56,0.775
ORD0043205,V00014,2024-04-07,7,109.68,3.41,9.97,0,card,C008304,99.71,0.086
ORD0043206,V00023,2024-10-04,5,71.51,2.93,6.27,0,cash,C010970,65.24,0.404
ORD0043207,V00623,2024-05-23,3,31.25,2.7,4.62,0,cash,C001153,26.63,0.74
ORD0043208,V00321,2024-05-19,2,43.13,0.38,12.7,0,card,C001175,30.43,0.641
ORD0043209,V00510,2023-10-06,3,70.52,3.7,11.23,0,card,C007766,59.29,0.412
ORD0043210,V00672,2024-01-17,6,19.84,0.94,6.69,0,card,C005888,13.15,0.835
ORD0043211,V00041,2024-08-11,4,49.18,2.78,5.96,0,card,C013637,43.22,0.59
ORD0043212,V00794,2023-07-04,7,26.43,1.73,2.55,0,card,C014469,23.88,0.78
ORD0043213,V00304,2024-01-14,2,46.92,5.39,2.46,0,card,C009718,44.46,0.609
ORD0043214,V00969,2023-10-18,1,55.11,4.01,6.95,0,wallet,C006190,48.16,0.541
ORD0043215,V00656,2024-12-26,5,68.24,1.65,12.46,0,card,C006685,55.78,0.431
ORD0043216,V00415,2023-05-01,2,7.61,5.54,2.88,0,card,C013193,4.73,0.937
ORD0043217,V00450,2023-05-10,4,84.69,3.36,5.45,0,cash,C001424,79.24,0.294
ORD0043218,V00800,2023-08-11,7,109.86,2.54,10.99,0,card,C011530,98.87,0.084
ORD0043219,V00394,2024-06-10,3,39.73,1.09,7.57,0,wallet,C004774,32.16,0.669
ORD0043220,V00665,2024-04-03,7,16.94,1.95,0.7,0,card,C005012,16.24,0.859
ORD0043221,V00594,2023-06-01,4,108.73,0.25,1.94,0,cash,C010813,106.79,0.094
ORD0043222,V00365,2023-10-23,1,54.06,2.62,7.36,0,wallet,C006946,46.7,0.549
ORD0043223,V00738,2024-08-23,5,84.11,1.21,12.69,0,card,C006374,71.42,0.299
ORD0043224,V00989,2023-09-12,7,75.59,1.84,4.53,0,card,C006114,71.06,0.37
ORD0043225,V00429,2024-05-09,5,103.35,5.18,6.39,1,wallet,C008511,96.96,0.139
ORD0043226,V00152,2024-09-02,1,61.05,2.03,13.46,0,card,C010936,47.59,0.491
ORD0043227,V00259,2024-04-26,5,85.74,4.85,2.33,0,cash,C004393,83.41,0.285
ORD0043228,V00830,2024-09-22,2,10.39,5.21,8.49,0,card,C009590,1.9,0.913
ORD0043229,V00591,2023-02-09,2,6.14,2.54,4.2,0,card,C000961,1.94,0.949
ORD0043230,V00707,2023-01-18,1,94.45,5.81,12.08,1,cash,C008596,82.37,0.213
ORD0043231,V00951,2024-05-20,1,93.51,2.45,12.85,0,card,C011365,80.66,0.221
ORD0043232,V00223,2023-03-05,4,22.55,4.88,14.04,0,card,C009939,8.51,0.812
ORD0043233,V00266,2024-12-28,5,75.99,5.71,1.94,0,card,C013122,74.05,0.367
ORD0043234,V00230,2023-10-19,7,43.47,0.05,13.34,0,wallet,C011670,30.13,0.638
ORD0043235,V00439,2023-12-05,6,27.57,2.13,0.52,0,card,C005741,27.05,0.77
ORD0043236,V00150,2024-01-08,3,112.89,4.61,5.93,0,card,C007711,106.96,0.059
ORD0043237,V00910,2024-09-06,1,112.41,4.97,1.07,1,cash,C002014,111.34,0.063
ORD0043238,V00457,2023-10-19,4,82.64,5.11,0.76,0,wallet,C000806,81.88,0.311
ORD0043239,V00978,2024-07-14,1,119.36,4.56,5.31,0,card,C007920,114.05,0.005
ORD0043240,V00136,2023-11-14,7,25.35,1.96,5.78,0,card,C000709,19.57,0.789
ORD0043241,V00635,2024-08-05,1,100.24,4.81,3.34,0,cash,C006294,96.9,0.165
ORD0043242,V00870,2024-12-05,2,69.52,3.39,6.64,0,cash,C001907,62.88,0.421
ORD0043243,V00399,2024-03-02,6,25.88,1.18,6.81,0,card,C001572,19.07,0.784
ORD0043244,V00622,2024-04-17,5,76.82,1.2,9.29,0,cash,C004208,67.53,0.36
ORD0043245,V00143,2023-09-29,6,119.09,1.33,0.19,0,card,C014235,118.9,0.008
ORD0043246,V00948,2023-04-19,1,30.56,1.0,11.15,0,card,C000233,19.41,0.745
ORD0043247,V00070,2024-03-22,5,58.82,1.8,1.48,0,card,C002882,57.34,0.51
ORD0043248,V00054,2024-03-12,4,16.3,4.41,4.7,0,card,C002733,11.6,0.864
ORD0043249,V00844,2023-05-16,1,35.28,5.56,7.51,0,cash,C010793,27.77,0.706
ORD0043250,V00938,2023-07-22,6,39.06,1.46,7.69,0,card,C003508,31.37,0.674
ORD0043251,V00403,2024-11-25,3,70.95,3.5,3.6,0,card,C013538,67.35,0.409
ORD0043252,V00552,2024-07-31,6,12.67,0.5,7.6,0,wallet,C010494,5.07,0.894
ORD0043253,V00709,2023-12-16,2,106.68,3.31,1.95,0,cash,C005561,104.73,0.111
ORD0043254,V00027,2024-03-07,3,115.4,4.81,5.33,1,card,C014653,110.07,0.038
ORD0043255,V00842,2024-11-05,2,83.22,3.83,3.51,0,cash,C013745,79.71,0.306
ORD0043256,V00299,2024-05-15,1,82.06,3.34,6.66,0,cash,C014993,75.4,0.316
ORD0043257,V00692,2023-05-01,6,39.52,4.1,6.32,1,card,C009656,33.2,0.671
ORD0043258,V00558,2023-06-07,1,107.68,2.08,10.58,0,card,C006846,97.1,0.103
ORD0043259,V00654,2023-12-04,5,99.36,3.66,10.62,0,card,C000189,88.74,0.172
ORD0043260,V00320,2024-01-08,2,18.61,0.36,10.08,0,card,C006177,8.53,0.845
ORD0043261,V00445,2024-08-23,4,87.4,1.69,0.93,1,card,C005747,86.47,0.272
ORD0043262,V00098,2023-08-15,3,19.45,0.97,11.41,0,card,C008537,8.04,0.838
ORD0043263,V00126,2023-12-18,6,32.22,4.68,4.68,0,card,C005485,27.54,0.731
ORD0043264,V00058,2023-01-31,4,99.39,0.69,3.72,0,cash,C013993,95.67,0.172
ORD0043265,V00177,2023-06-22,2,59.78,4.23,6.39,0,card,C005766,53.39,0.502
ORD0043266,V00719,2024-04-06,4,57.14,2.25,0.01,0,card,C002845,57.13,0.524
ORD0043267,V00285,2024-03-17,2,34.2,2.63,8.01,0,card,C002913,26.19,0.715
ORD0043268,V00666,2024-04-02,5,76.05,4.08,1.49,0,cash,C014554,74.56,0.366
ORD0043269,V00027,2023-09-27,5,21.25,4.92,3.44,0,card,C012460,17.81,0.823
ORD0043270,V00451,2024-10-01,4,96.67,2.25,10.95,0,card,C009622,85.72,0.194
ORD0043271,V00323,2023-01-22,7,66.33,0.87,6.65,0,cash,C012807,59.68,0.447
ORD0043272,V00675,2024-01-20,7,102.18,3.65,9.96,0,card,C013151,92.22,0.148
ORD0043273,V00250,2023-11-05,4,61.86,5.66,3.15,1,card,C005935,58.71,0.484
ORD0043274,V00700,2023-05-07,6,38.73,1.15,1.17,0,cash,C000376,37.56,0.677
ORD0043275,V00957,2023-06-08,7,6.38,2.87,5.4,0,card,C009758,0.98,0.947
ORD0043276,V00995,2023-06-06,2,52.34,0.32,9.6,1,wallet,C011006,42.74,0.564
ORD0043277,V00370,2024-05-17,5,113.81,1.37,1.03,0,cash,C004930,112.78,0.052
ORD0043278,V00966,2023-06-01,6,101.17,3.46,4.47,0,card,C004731,96.7,0.157
ORD0043279,V00846,2024-11-26,4,119.82,3.92,11.77,0,card,C003514,108.05,0.001
ORD0043280,V00090,2024-05-09,6,23.01,1.25,12.67,0,cash,C007126,10.34,0.808
ORD0043281,V00131,2024-02-11,2,78.33,5.34,3.19,0,cash,C000305,75.14,0.347
ORD0043282,V00929,2024-01-05,2,20.37,4.44,9.85,0,wallet,C013139,10.52,0.83
ORD0043283,V00810,2023-07-22,4,109.09,3.83,14.91,0,card,C012042,94.18,0.091
ORD0043284,V00525,2023-03-06,3,45.01,0.94,1.63,0,cash,C004446,43.38,0.625
ORD0043285,V00029,2023-10-17,6,107.76,2.6,6.99,0,card,C008751,100.77,0.102
ORD0043286,V00777,2024-01-12,1,28.36,4.9,1.86,0,card,C008424,26.5,0.764
ORD0043287,V00544,2023-04-26,2,23.32,3.92,5.13,0,wallet,C013301,18.19,0.806
ORD0043288,V00662,2024-12-11,5,25.58,0.02,8.05,0,card,C004715,17.53,0.787
ORD0043289,V00086,2024-10-04,7,94.68,1.44,8.92,0,card,C008747,85.76,0.211
ORD0043290,V00058,2023-07-26,6,104.3,4.41,2.63,0,card,C010777,101.67,0.131
ORD0043291,V00057,2023-10-10,1,9.64,2.35,13.49,0,card,C011517,-3.85,0.92
ORD0043292,V00994,2023-04-16,2,22.09,2.67,8.56,0,card,C011685,13.53,0.816
ORD0043293,V00394,2024-05-23,6,5.38,2.58,14.19,0,card,C011124,-8.81,0.955
ORD0043294,V00025,2024-10-14,3,11.96,4.39,0.7,1,card,C006471,11.26,0.9
ORD0043295,V00190,2023-02-20,1,15.33,2.23,14.5,0,card,C011795,0.83,0.872
ORD0043296,V00959,2023-02-27,5,38.89,4.37,14.77,0,card,C012491,24.12,0.676
ORD0043297,V00076,2023-12-14,1,29.49,5.45,8.13,0,card,C001087,21.36,0.754
ORD0043298,V00371,2023-10-17,6,81.14,0.84,9.67,0,card,C008735,71.47,0.324
ORD0043299,V00899,2024-01-09,7,119.72,5.86,12.26,1,card,C001792,107.46,0.002
ORD0043300,V00851,2023-12-11,4,81.0,2.02,7.97,0,card,C008123,73.03,0.325
ORD0043301,V00737,2024-07-23,2,5.07,5.67,0.03,0,cash,C004657,5.04,0.958
ORD0043302,V00506,2023-09-04,7,19.94,2.88,1.69,0,card,C005295,18.25,0.834
ORD0043303,V00943,2023-10-24,4,17.59,3.77,11.5,1,card,C007203,6.09,0.853
ORD0043304,V00183,2023-12-28,3,53.02,4.73,10.32,0,card,C012255,42.7,0.558
ORD0043305,V00154,2023-12-31,1,36.99,1.23,1.09,0,cash,C005181,35.9,0.692
ORD0043306,V00269,2024-09-29,4,115.87,2.1,5.24,1,wallet,C007229,110.63,0.034
ORD0043307,V00903,2023-12-11,3,24.49,1.93,7.6,0,card,C006598,16.89,0.796
ORD0043308,V00930,2024-01-08,4,81.56,4.99,9.77,0,card,C008574,71.79,0.32
ORD0043309,V00278,2024-03-21,5,23.77,0.17,5.43,0,cash,C002130,18.34,0.802
ORD0043310,V00340,2023-07-11,4,67.37,1.74,12.05,0,card,C007083,55.32,0.439
ORD0043311,V00875,2023-05-06,2,7.86,2.53,5.65,0,card,C010673,2.21,0.934
ORD0043312,V00023,2024-03-10,6,10.56,0.1,5.79,0,wallet,C003500,4.77,0.912
ORD0043313,V00432,2024-07-25,4,8.64,2.05,4.97,1,card,C013040,3.67,0.928
ORD0043314,V00526,2024-11-10,4,22.97,2.28,4.04,0,wallet,C007105,18.93,0.809
ORD0043315,V00606,2023-08-08,4,5.47,0.79,4.6,0,card,C009805,0.87,0.954
ORD0043316,V00343,2023-07-28,7,61.62,5.45,1.49,1,card,C011438,60.13,0.486
ORD0043317,V00879,2024-01-17,4,49.6,5.11,7.76,0,card,C011129,41.84,0.587
ORD0043318,V00052,2024-11-04,4,12.18,3.25,6.31,0,card,C000195,5.87,0.898
ORD0043319,V00339,2024-05-10,1,13.99,5.9,5.15,0,card,C010410,8.84,0.883
ORD0043320,V00935,2024-12-17,1,94.08,5.01,0.4,0,card,C000595,93.68,0.216
ORD0043321,V00041,2024-02-29,6,7.83,0.33,14.43,0,cash,C014932,-6.6,0.935
ORD0043322,V00676,2024-02-29,7,110.8,0.88,5.27,0,card,C008311,105.53,0.077
ORD0043323,V00518,2024-06-05,5,47.65,1.28,8.62,0,card,C009519,39.03,0.603
ORD0043324,V00407,2023-02-25,1,21.52,0.92,4.77,0,card,C010792,16.75,0.821
ORD0043325,V00138,2024-07-27,3,104.0,3.64,12.65,0,wallet,C007806,91.35,0.133
ORD0043326,V00099,2024-09-19,2,45.76,4.2,0.76,0,wallet,C003835,45.0,0.619
ORD0043327,V00341,2023-12-31,4,70.67,5.4,6.08,0,card,C010623,64.59,0.411
ORD0043328,V00736,2023-01-08,4,61.74,4.84,0.75,0,card,C012884,60.99,0.485
ORD0043329,V00316,2023-11-05,4,73.76,0.95,3.18,0,cash,C000775,70.58,0.385
ORD0043330,V00542,2024-08-17,5,25.55,0.2,12.46,0,card,C003617,13.09,0.787
ORD0043331,V00225,2023-04-04,5,50.55,2.67,7.43,0,wallet,C006947,43.12,0.579
ORD0043332,V00838,2023-01-31,3,38.97,5.83,2.36,1,card,C005820,36.61,0.675
ORD0043333,V00261,2024-05-29,7,94.3,2.74,0.88,0,cash,C010090,93.42,0.214
ORD0043334,V00247,2024-03-03,4,95.05,2.89,0.73,0,card,C011467,94.32,0.208
ORD0043335,V00079,2023-02-22,5,119.34,4.03,3.85,0,wallet,C014100,115.49,0.005
ORD0043336,V00697,2023-10-28,4,119.81,0.15,11.53,0,wallet,C012508,108.28,0.002
ORD0043337,V00811,2023-07-25,1,16.13,4.73,8.0,0,cash,C000575,8.13,0.866
ORD0043338,V00692,2023-03-23,4,58.38,4.84,8.94,0,card,C007622,49.44,0.513
ORD0043339,V00473,2024-04-30,3,91.05,2.09,2.23,0,wallet,C007675,88.82,0.241
ORD0043340,V00077,2023-04-01,3,82.17,2.29,10.11,0,card,C004506,72.06,0.315
ORD0043341,V00262,2024-01-15,5,60.8,0.94,0.78,0,card,C006944,60.02,0.493
ORD0043342,V00741,2023-12-04,4,16.43,0.31,11.01,0,wallet,C007170,5.42,0.863
ORD0043343,V00002,2024-11-27,3,58.91,5.73,6.74,1,card,C013264,52.17,0.509
ORD0043344,V00017,2024-04-27,1,114.98,0.8,2.96,0,card,C004109,112.02,0.042
ORD0043345,V00344,2024-07-26,7,55.38,5.63,13.56,0,card,C003524,41.82,0.538
ORD0043346,V00012,2023-11-25,5,8.27,3.78,9.04,1,cash,C003198,-0.77,0.931
ORD0043347,V00940,2023-06-12,1,51.13,5.91,6.83,0,card,C004874,44.3,0.574
ORD0043348,V00694,2023-04-06,3,58.81,2.71,5.61,0,card,C000107,53.2,0.51
ORD0043349,V00846,2024-10-02,6,90.0,4.88,10.97,0,wallet,C009284,79.03,0.25
ORD0043350,V00007,2024-08-15,5,31.22,1.52,13.0,0,card,C011582,18.22,0.74
ORD0043351,V00246,2024-04-12,4,71.89,0.41,4.59,0,wallet,C011175,67.3,0.401
ORD0043352,V00986,2024-08-20,6,24.95,4.13,5.92,0,card,C007480,19.03,0.792
ORD0043353,V00928,2023-08-26,2,75.84,5.35,5.29,1,card,C000880,70.55,0.368
ORD0043354,V00157,2023-08-17,4,65.03,0.39,11.97,0,card,C005251,53.06,0.458
ORD0043355,V00174,2024-02-05,7,103.84,3.11,12.85,0,card,C005538,90.99,0.135
ORD0043356,V00487,2024-07-23,4,58.16,4.01,9.46,0,cash,C005526,48.7,0.515
ORD0043357,V00841,2024-01-28,1,37.84,4.23,3.9,0,card,C012935,33.94,0.685
ORD0043358,V00846,2023-02-17,4,66.07,0.29,12.22,0,card,C000487,53.85,0.449
ORD0043359,V00693,2024-09-22,2,69.34,5.19,7.2,0,card,C001806,62.14,0.422
ORD0043360,V00977,2024-11-29,5,15.61,1.94,4.7,0,card,C011387,10.91,0.87
ORD0043361,V00281,2023-09-06,5,70.58,1.77,5.41,1,card,C011013,65.17,0.412
ORD0043362,V00309,2023-03-12,6,84.84,0.39,11.11,1,card,C013464,73.73,0.293
ORD0043363,V00990,2024-11-15,2,106.72,3.53,3.3,0,card,C003269,103.42,0.111
ORD0043364,V00237,2024-11-27,1,29.56,2.46,0.46,0,cash,C003385,29.1,0.754
ORD0043365,V00157,2024-03-06,6,57.47,5.68,7.74,1,wallet,C003190,49.73,0.521
ORD0043366,V00251,2023-02-06,2,11.71,0.68,5.56,0,card,C013361,6.15,0.902
ORD0043367,V00221,2024-06-20,5,23.87,1.58,10.89,0,card,C012700,12.98,0.801
ORD0043368,V00338,2024-08-12,6,111.4,1.54,10.76,0,card,C004768,100.64,0.072
ORD0043369,V00223,2024-06-14,2,112.92,5.65,8.19,0,wallet,C014160,104.73,0.059
ORD0043370,V00211,2024-06-02,1,9.75,0.91,12.41,0,card,C014548,-2.66,0.919
ORD0043371,V00337,2024-07-13,6,66.45,5.92,0.52,0,card,C003725,65.93,0.446
ORD0043372,V00134,2023-12-25,4,20.82,5.43,10.41,0,wallet,C012228,10.41,0.826
ORD0043373,V00844,2024-10-23,4,86.02,5.12,3.95,0,card,C001462,82.07,0.283
ORD0043374,V00934,2024-11-26,7,76.68,3.56,1.0,0,card,C012563,75.68,0.361
ORD0043375,V00771,2023-01-26,5,64.4,5.88,10.32,0,wallet,C007700,54.08,0.463
ORD0043376,V00495,2023-04-01,7,64.77,1.74,9.86,0,card,C011881,54.91,0.46
ORD0043377,V00547,2023-02-04,1,75.84,2.04,6.31,0,card,C002197,69.53,0.368
ORD0043378,V00183,2024-01-13,4,55.64,4.27,13.62,0,card,C011212,42.02,0.536
ORD0043379,V00815,2024-01-16,4,89.17,4.07,6.85,0,wallet,C007977,82.32,0.257
ORD0043380,V00161,2024-07-19,4,86.91,5.01,9.74,0,card,C011463,77.17,0.276
ORD0043381,V00605,2023-07-21,3,43.85,4.47,4.97,0,card,C004731,38.88,0.635
